[2018-08-30 11:35:47.596] Starting up round ID 2128.
[2018-08-30 11:35:47.596] -------------------------
[2018-08-30 11:35:47.598] GAME: Round ID: 2128
[2018-08-30 11:35:47.733] ADMIN: Loading Banlist
[2018-08-30 11:35:48.729] GAME: Saved mode is 'secret'
[2018-08-30 11:35:59.134] GAME: Z-level Away Mission loaded at at 102,102,13
[2018-08-30 12:53:50.730] SAY: *no key*/(grey baby slime (925)) "Blop..." (Xenobiology Lab (167, 92, 2))
[2018-08-30 12:53:50.734] EMOTE: *no key*/(Runtime) wags its tail. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 12:53:52.014] SAY: *no key*/(Runtime) "HSSSSS" (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 12:53:52.023] EMOTE: *no key*/(Paperwork) dozes off. (Cargo Bay (75, 119, 2))
[2018-08-30 12:53:56.013] SAY: *no key*/(Tom) "Squeak?" (Prison Wing (98, 181, 2))
[2018-08-30 12:53:56.016] SAY: *no key*/(Hattori) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (108, 45, 1))
[2018-08-30 12:54:04.723] EMOTE: *no key*/(Runtime) stops resting. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 12:54:06.013] SAY: *no key*/(Nobody's Perfect) "What kind of medbay is this? Everyone&#39;s dropping like flies." (Wizard's Den (24, 75, 1))
[2018-08-30 12:54:16.013] SAY: *no key*/(Nobody's Perfect) "There&#39;s always a catch, and I&#39;m the best there is." (Wizard's Den (24, 75, 1))
[2018-08-30 12:54:16.122] ADMINPRIVATE: PM: Dominatium/(Shaheed Muslim)->Arrfur/(Wack Grandpap): Okay, gonna be HoS next round and kill everyone
[2018-08-30 12:54:22.721] EMOTE: *no key*/(monkey (27)) rolls. (Virology (161, 99, 2))
[2018-08-30 12:54:24.013] EMOTE: *no key*/(�chicken) clucks. (Holding Facility (103, 72, 1))
[2018-08-30 12:54:33.097] ADMINPRIVATE: PM: Dominatium/(Shaheed Muslim)->Arrfur/(Wack Grandpap): Due your logic.
[2018-08-30 12:54:38.013] EMOTE: *no key*/(�chicken) flaps its wings viciously. (Holding Facility (104, 71, 1))
[2018-08-30 12:54:38.719] EMOTE: *no key*/(monkey (42)) rolls. (Genetics Lab (160, 119, 2))
[2018-08-30 12:54:44.003] SAY: *no key*/(�Medibot) "There&#39;s always a catch, and I&#39;m the best there is." (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 12:54:44.897] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): That makes no sense whatsoever but ok
[2018-08-30 12:54:48.012] EMOTE: *no key*/(Ian) pants. (Head of Personnel's Office (105, 117, 2))
[2018-08-30 12:54:48.720] EMOTE: *no key*/(grey baby slime (632)) vibrates! (Xenobiology Lab (175, 94, 2))
[2018-08-30 12:54:48.727] EMOTE: *no key*/(monkey (923)) scratches. (Virology (159, 100, 2))
[2018-08-30 12:54:48.730] EMOTE: *no key*/(monkey (219)) rolls. (Virology (161, 101, 2))
[2018-08-30 12:55:12.014] SAY: *no key*/(Poly) "YOU DIE" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 12:55:14.409] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): I said that you shouldnt assume you were unfairly killed when you are, as being killed is part of the game
[2018-08-30 12:55:26.720] EMOTE: *no key*/(monkey (253)) waves his tail. (Genetics Lab (161, 116, 2))
[2018-08-30 12:55:32.004] SAY: *no key*/(�Medibot) "Delicious!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 12:55:34.003] EMOTE: *no key*/(mouse) shakes. (Port Quarter Maintenance (108, 95, 2))
[2018-08-30 12:55:37.011] GAME: *no key*/(Shaheed Muslim) *no key*/(Shaheed Muslim) is no longer owning mob Shaheed Muslim (Genetics Lab (153, 113, 2))
[2018-08-30 12:55:37.011] ACCESS: Mob Login: Dominatium/(Shaheed Muslim) was assigned to a /mob/living/carbon/human
[2018-08-30 12:55:37.016] GAME: Dominatium/(Shaheed Muslim) Client Dominatium/(Shaheed Muslim) has taken ownership of mob Nataly Albright (Genetics Lab (155, 113, 2))
[2018-08-30 12:55:37.018] GAME: *no key*/(Shaheed Muslim) *no key*/(Shaheed Muslim) is no longer owning mob Nataly Albright (Genetics Lab (155, 113, 2))
[2018-08-30 12:55:37.018] ACCESS: Mob Login: Dominatium/(Shaheed Muslim) was assigned to a /mob/dead/observer
[2018-08-30 12:55:37.021] GAME: Dominatium/(Shaheed Muslim) Client Dominatium/(Shaheed Muslim) has taken ownership of mob Shaheed Muslim (Genetics Lab (155, 113, 2))
[2018-08-30 12:55:42.014] SAY: *no key*/(�chicken) "Cluck!" (Holding Facility (104, 71, 1))
[2018-08-30 12:55:52.014] EMOTE: *no key*/(Tom) shakes. (Prison Wing (97, 181, 2))
[2018-08-30 12:55:52.016] EMOTE: *no key*/(Paperwork) snores. (Cargo Bay (73, 120, 2))
[2018-08-30 12:55:56.003] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 12:55:56.133] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Overhappy Engineer/(Kai Roberts): yeah dont do that :p Ik he gave you bad nanites but you should atleast try to crit him or tell someone to help. dudes getting real pissed saying hes gonna grief next round lmao
[2018-08-30 12:56:00.015] EMOTE: *no key*/(�chicken) flaps its wings viciously. (Holding Facility (103, 72, 1))
[2018-08-30 12:56:00.720] SAY: *no key*/(grey baby slime (632)) "Where food?" (Xenobiology Lab (175, 92, 2))
[2018-08-30 12:56:04.812] ADMINPRIVATE: Ticket <A HREF='?_src_=holder;admin_token=714345150410823219776664722777995;ahelp=[0x21020e5a];ahelp_action=ticket'>#2</A> resolved by <a href='?priv_msg=arrfur'>Arrfur</a>/(Wack Grandpap)
[2018-08-30 12:56:08.013] EMOTE: *no key*/(�chicken) pecks at the ground. (Holding Facility (103, 72, 1))
[2018-08-30 12:56:08.607] ADMINPRIVATE: Arrfur/(Wack Grandpap) cancelled event Mass Hallucination.
[2018-08-30 12:56:14.733] EMOTE: *no key*/(Runtime) grooms its fur. (Chief Medical Officer's Office (160, 107, 2))
[2018-08-30 12:56:16.014] SAY: *no key*/(Hijikata) "What kind of medbay is this? Everyone&#39;s dropping like flies." (Holding Facility (104, 53, 1))
[2018-08-30 12:56:20.015] EMOTE: *no key*/(Paperwork) looks around sleepily. (Cargo Bay (73, 119, 2))
[2018-08-30 12:56:28.720] EMOTE: *no key*/(monkey (42)) scratches. (Genetics Lab (161, 120, 2))
[2018-08-30 12:56:35.294] ADMINPRIVATE: PM: Overhappy Engineer/(Kai Roberts)->Arrfur/(Wack Grandpap): Alright, tried to crit him with the shotgun and it worked however blood loss killed him, forgot about that ;\
[2018-08-30 12:56:46.035] SAY: *no key*/(Poly) "Also, present for you" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 12:56:46.732] EMOTE: *no key*/(monkey (515)) jumps! (Genetics Lab (161, 116, 2))
[2018-08-30 12:56:52.053] SAY: *no key*/(�Medibot) "I knew it, I should&#39;ve been a plastic surgeon." (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 12:56:54.063] SAY: *no key*/(Nobody's Perfect) "Radar, put a mask on!" (Wizard's Den (24, 75, 1))
[2018-08-30 12:57:02.723] EMOTE: *no key*/(Runtime) crouches on its hind legs. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 12:57:06.052] SAY: *no key*/(�Medibot) "I knew it, I should&#39;ve been a plastic surgeon." (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 12:57:18.346] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Overhappy Engineer/(Kai Roberts): yeah its fine. mistakes happen, im gonna put on note on you so if you overescalate like that again you'll proably get a ban for a day or two, ok?
[2018-08-30 12:57:20.720] EMOTE: *no key*/(grey baby slime (632)) vibrates! (Xenobiology Lab (175, 93, 2))
[2018-08-30 12:57:24.941] ADMIN: Arrfur/(Wack Grandpap) checked the individual player panel for Overhappy Engineer/(Kai Roberts).
[2018-08-30 12:57:25.835] ADMINPRIVATE: PM: Overhappy Engineer/(Kai Roberts)->Arrfur/(Wack Grandpap): Alright.
[2018-08-30 12:57:28.745] EMOTE: *no key*/(monkey (986)) rolls. (Virology (158, 99, 2))
[2018-08-30 12:57:31.521] GAME: *no key*/(Shaheed Muslim) *no key*/(Shaheed Muslim) is no longer owning mob Shaheed Muslim (Genetics Lab (155, 113, 2))
[2018-08-30 12:57:31.521] ACCESS: Mob Login: Dominatium/(Shaheed Muslim) was assigned to a /mob/living/carbon/human
[2018-08-30 12:57:31.523] GAME: Dominatium/(Shaheed Muslim) Client Dominatium/(Shaheed Muslim) has taken ownership of mob Unknown (Genetics Lab (155, 113, 2))
[2018-08-30 12:57:34.075] SAY: *no key*/(emergency Medibot) "What kind of medbay is this? Everyone&#39;s dropping like flies." (Unexplored Location (162, 105, 5))
[2018-08-30 12:57:34.741] EMOTE: *no key*/(monkey (923)) jumps! (Virology (160, 99, 2))
[2018-08-30 12:57:36.083] SAY: *no key*/(Hijikata) "Radar, put a mask on!" (Holding Facility (104, 53, 1))
[2018-08-30 12:57:40.073] EMOTE: *no key*/(mouse) squeaks. (Port Bow Maintenance (65, 161, 2))
[2018-08-30 12:57:40.670] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Overhappy Engineer/(Kai Roberts): Cool, thanks for being calm :P
[2018-08-30 12:57:42.990] ADMINPRIVATE: Ticket <A HREF='?_src_=holder;admin_token=714345150410823219776664722777995;ahelp=[0x21097174];ahelp_action=ticket'>#3</A> resolved by <a href='?priv_msg=arrfur'>Arrfur</a>/(Wack Grandpap)
[2018-08-30 12:57:50.744] EMOTE: *no key*/(monkey (219)) scratches. (Virology (158, 99, 2))
[2018-08-30 12:57:58.740] EMOTE: *no key*/(monkey (27)) scratches. (Virology (157, 99, 2))
[2018-08-30 12:58:00.084] SAY: *no key*/(Hattori) "Radar, put a mask on!" (Holding Facility (108, 45, 1))
[2018-08-30 12:58:00.746] EMOTE: *no key*/(monkey (923)) scratches. (Virology (159, 99, 2))
[2018-08-30 12:58:02.083] EMOTE: *no key*/(Ian) shakes its head. (Head of Personnel's Office (104, 118, 2))
[2018-08-30 12:58:15.283] ADMINPRIVATE: Arrfur/(Wack Grandpap) has created a note for Overhappy Engineer: Overescalation, meant to crit but accidentally killed someone, issue a short ban if this happens again as they were warned
[2018-08-30 12:58:16.076] EMOTE: *no key*/(Pegwing) squawks. (Pirate Cutter (108, 115, 3))
[2018-08-30 12:58:16.744] EMOTE: *no key*/(monkey (253)) jumps! (Genetics Lab (161, 120, 2))
[2018-08-30 12:58:18.046] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Genetics Lab (151, 114, 2))
[2018-08-30 12:58:18.046] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/living/carbon/human
[2018-08-30 12:58:18.047] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Aft Maintenance (158, 76, 2))
[2018-08-30 12:58:18.084] SAY: *no key*/(Tom) "Squeak!" (Prison Wing (98, 181, 2))
[2018-08-30 12:58:22.744] EMOTE: *no key*/(Ian) dances around. (Head of Personnel's Office (103, 118, 2))
[2018-08-30 12:58:24.748] EMOTE: *no key*/(monkey (27)) rolls. (Virology (157, 99, 2))
[2018-08-30 12:58:28.084] EMOTE: *no key*/(Poly) flutters its wings. (Chief Engineer's Office (119, 83, 2))
[2018-08-30 12:58:32.742] EMOTE: *no key*/(monkey (986)) jumps! (Virology (160, 101, 2))
[2018-08-30 12:58:40.748] EMOTE: *no key*/(monkey (518)) scratches. (Genetics Lab (160, 117, 2))
[2018-08-30 12:58:40.753] EMOTE: *no key*/(monkey (219)) jumps! (Virology (158, 99, 2))
[2018-08-30 12:58:44.133] EMOTE: *no key*/(Tom) squeaks. (Prison Wing (97, 181, 2))
[2018-08-30 12:58:50.743] EMOTE: *no key*/(monkey (221)) scratches. (Virology (160, 99, 2))
[2018-08-30 12:58:52.740] SAY: *no key*/(grey baby slime (632)) "Bored..." (Xenobiology Lab (176, 92, 2))
[2018-08-30 12:59:04.130] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 12:59:08.133] SAY: *no key*/(Accidents Happen) "I knew it, I should&#39;ve been a plastic surgeon." (Hotel Staff Room (159, 166, 8))
[2018-08-30 12:59:12.754] EMOTE: *no key*/(monkey (518)) scratches. (Genetics Lab (161, 120, 2))
[2018-08-30 12:59:22.749] EMOTE: *no key*/(monkey (488)) scratches. (Genetics Lab (161, 119, 2))
[2018-08-30 12:59:26.131] SAY: *no key*/(Pegwing) "BAWWWWK george mellons griffing me!" (Pirate Cutter (108, 115, 3))
[2018-08-30 12:59:28.133] SAY: *no key*/(emergency Medibot) "Delicious!" (Unexplored Location (162, 105, 5))
[2018-08-30 12:59:28.136] SAY: *no key*/(Runtime) "Purr!" (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 12:59:36.140] SAY: *no key*/(Poly) "Those stocks comin&#39; in good?" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 12:59:38.145] SAY: *no key*/(Hattori) "Radar, put a mask on!" (Holding Facility (108, 45, 1))
[2018-08-30 12:59:48.141] SAY: *no key*/(Poly) "Come withs clown" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 12:59:50.147] EMOTE: *no key*/(Ian) woofs! (Head of Personnel's Office (103, 116, 2))
[2018-08-30 12:59:50.747] EMOTE: *no key*/(grey baby slime (925)) vibrates! (Xenobiology Lab (167, 92, 2))
[2018-08-30 13:00:04.731] SAY: Dominatium/(Shaheed Muslim) "GIVE ME FREE ROBUX PLEASE JUST ENOUGH FOR SHIRT AND PANTS" (Starboard Primary Hallway (180, 127, 2))
[2018-08-30 13:00:06.135] EMOTE: *no key*/(Runtime) mews. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:00:08.194] EMOTE: *no key*/(Paperwork) dozes off. (Cargo Bay (74, 122, 2))
[2018-08-30 13:00:16.185] SAY: *no key*/(emergency Medibot) "There&#39;s always a catch, and I&#39;m the best there is." (Unexplored Location (162, 105, 5))
[2018-08-30 13:00:24.807] EMOTE: *no key*/(Ian) chases its tail! (Head of Personnel's Office (103, 116, 2))
[2018-08-30 13:00:26.799] EMOTE: *no key*/(monkey (253)) scratches. (Genetics Lab (160, 118, 2))
[2018-08-30 13:00:32.195] SAY: *no key*/(mouse) "Squeak?" (Port Quarter Maintenance (107, 95, 2))
[2018-08-30 13:00:32.206] SAY: *no key*/(Poly) "1o1" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 13:00:32.822] EMOTE: *no key*/(Ian) chases its tail! (Head of Personnel's Office (103, 116, 2))
[2018-08-30 13:00:40.793] EMOTE: Dominatium/(Shaheed Muslim) drools. (Starboard Primary Hallway (180, 127, 2))
[2018-08-30 13:00:46.809] EMOTE: *no key*/(Runtime) stretches out for a belly rub. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:00:54.164] ADMINPRIVATE: Arrfur/(Wack Grandpap) cancelled event Mice Migration.
[2018-08-30 13:00:58.201] SAY: *no key*/(Poly) "I need medical" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 13:01:02.818] EMOTE: *no key*/(monkey (986)) waves her tail. (Virology (157, 101, 2))
[2018-08-30 13:01:06.798] SAY: Dominatium/(Shaheed Muslim) "THe saiyans screwed" (Circuitry Lab (186, 113, 2))
[2018-08-30 13:01:10.201] EMOTE: *no key*/(Tom) runs in a circle. (Prison Wing (97, 182, 2))
[2018-08-30 13:01:18.865] ADMINPRIVATE: Ticket #4: Dominatium/(Shaheed Muslim): Stop it.. - heard by 1 non-AFK admins who have +BAN.
[2018-08-30 13:01:22.202] EMOTE: *no key*/(Ian) barks! (Head of Personnel's Office (103, 115, 2))
[2018-08-30 13:01:28.197] SAY: *no key*/(emergency Medibot) "Radar, put a mask on!" (Unexplored Location (162, 105, 5))
[2018-08-30 13:01:29.266] ADMIN: Arrfur/(Wack Grandpap) admin ghosted.
[2018-08-30 13:01:29.269] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Aft Maintenance (158, 76, 2))
[2018-08-30 13:01:29.269] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/dead/observer
[2018-08-30 13:01:29.273] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Aft Maintenance (158, 76, 2))
[2018-08-30 13:01:30.208] SAY: *no key*/(Poly) "AI if you keep screaming for help I&#39;m going to hurt jetra" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 13:01:44.811] EMOTE: *no key*/(monkey (488)) jumps! (Genetics Lab (160, 119, 2))
[2018-08-30 13:01:45.038] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): Excuse me? What do you mean stop it?
[2018-08-30 13:01:46.820] EMOTE: *no key*/(Runtime) looks alert. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:01:48.196] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 13:01:48.204] EMOTE: *no key*/(Runtime) shakes its head. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:01:52.205] EMOTE: *no key*/(cow) shakes its head. (Holding Facility (103, 72, 1))
[2018-08-30 13:01:52.812] EMOTE: *no key*/(monkey (253)) rolls. (Genetics Lab (161, 117, 2))
[2018-08-30 13:01:53.712] ADMINPRIVATE: PM: Dominatium/(Shaheed Muslim)->Arrfur/(Wack Grandpap): Stop forcing me say shit messages
[2018-08-30 13:01:54.204] SAY: *no key*/(Hijikata) "I knew it, I should&#39;ve been a plastic surgeon." (Holding Facility (104, 53, 1))
[2018-08-30 13:01:54.810] EMOTE: *no key*/(monkey (27)) jumps! (Virology (159, 101, 2))
[2018-08-30 13:02:04.857] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): I'm not?
[2018-08-30 13:02:06.819] EMOTE: *no key*/(monkey (986)) rolls. (Virology (158, 100, 2))
[2018-08-30 13:02:13.769] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): When you get cloned, you get brain damage
[2018-08-30 13:02:18.795] ADMINPRIVATE: PM: Dominatium/(Shaheed Muslim)->Arrfur/(Wack Grandpap): Mm okay
[2018-08-30 13:02:22.229] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Dominatium/(Shaheed Muslim): Take some mannitol and mutagen
[2018-08-30 13:02:30.201] EMOTE: *no key*/(Paperwork) yawns. (Cargo Bay (77, 119, 2))
[2018-08-30 13:02:40.192] SAY: *no key*/(Accidents Happen) "Radar, put a mask on!" (Hotel Staff Room (159, 166, 8))
[2018-08-30 13:02:48.202] EMOTE: *no key*/(cow) brays. (Holding Facility (104, 72, 1))
[2018-08-30 13:02:54.814] EMOTE: *no key*/(Runtime) looks alert. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:03:00.792] EMOTE: Dominatium/(Shaheed Muslim) drools. (Medbay Treatment Center (140, 115, 2))
[2018-08-30 13:03:06.201] EMOTE: *no key*/(Ian) shivers. (Head of Personnel's Office (103, 115, 2))
[2018-08-30 13:03:18.812] EMOTE: *no key*/(monkey (219)) jumps! (Virology (158, 99, 2))
[2018-08-30 13:03:28.191] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 13:03:28.793] SAY: Dominatium/(Shaheed Muslim) "FUS RO DAH" (Medbay Treatment Center (139, 116, 2))
[2018-08-30 13:03:36.818] EMOTE: *no key*/(Runtime) stretches out for a belly rub. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:03:38.192] SAY: *no key*/(mouse) "SQUEAK!" (Port Quarter Maintenance (110, 95, 2))
[2018-08-30 13:03:42.201] EMOTE: *no key*/(Ian) barks! (Head of Personnel's Office (103, 116, 2))
[2018-08-30 13:03:44.825] EMOTE: *no key*/(monkey (253)) rolls. (Genetics Lab (160, 117, 2))
[2018-08-30 13:03:45.874] ACCESS: Login: Pandolphina from 90.127.113.93-5878244 || BYOND v512.1438
[2018-08-30 13:03:45.944] ACCESS: Mob Login: Pandolphina/(Pandolphina) was assigned to a /mob/dead/new_player
[2018-08-30 13:03:45.948] GAME: Pandolphina/(Pandolphina) Client Pandolphina/(Pandolphina) has taken ownership of mob Pandolphina (start area (8, 174, 1))
[2018-08-30 13:03:50.660] SAY: *no key*/(Poly) "Loser" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 13:03:53.273] EMOTE: *no key*/(monkey (27)) waves her tail. (Virology (157, 99, 2))
[2018-08-30 13:04:00.657] SAY: *no key*/(Runtime) "Esp!" (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:04:00.664] EMOTE: *no key*/(Paperwork) yawns. (Cargo Bay (77, 118, 2))
[2018-08-30 13:04:08.663] SAY: *no key*/(�chicken) "BWAAAAARK BWAK BWAK BWAK!" (Holding Facility (102, 71, 1))
[2018-08-30 13:04:10.653] SAY: *no key*/(mouse) "Squeak?" (Port Bow Maintenance (67, 162, 2))
[2018-08-30 13:04:16.652] SAY: *no key*/(�Medibot) "Delicious!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 13:04:19.647] GAME: *no key*/(Pandolphina) *no key*/(Pandolphina) is no longer owning mob Pandolphina (start area (8, 174, 1))
[2018-08-30 13:04:19.647] ACCESS: Mob Login: Pandolphina/(ghost) was assigned to a /mob/dead/observer
[2018-08-30 13:04:19.651] GAME: Pandolphina/(ghost) Client Pandolphina/(ghost) has taken ownership of mob the ghost (Central Primary Hallway (113, 141, 2))
[2018-08-30 13:04:32.691] SAY: *no key*/(Poly) "With thossse insssulsss?" (Chief Engineer's Office (119, 83, 2))
[2018-08-30 13:04:36.656] ADMIN: Arrfur/(Wack Grandpap) checked antagonists.
[2018-08-30 13:04:36.682] EMOTE: *no key*/(mouse) runs in a circle. (Port Bow Maintenance (67, 161, 2))
[2018-08-30 13:04:40.952] ADMIN: Pandolphina/(Does-The-Gimmick) checked the player panel.
[2018-08-30 13:04:55.298] SAY: *no key*/(grey baby slime (632)) "Where food?" (Xenobiology Lab (177, 93, 2))
[2018-08-30 13:04:55.300] EMOTE: *no key*/(monkey (42)) jumps! (Genetics Lab (161, 117, 2))
[2018-08-30 13:04:56.912] ADMINPRIVATE: PM: Pandolphina/(Does-The-Gimmick)->Arrfur/(Wack Grandpap): BWWWWWWWWWWWWWWOOOOOOOOOOOINK
[2018-08-30 13:04:57.304] EMOTE: *no key*/(Runtime) sits down. (Chief Medical Officer's Office (159, 106, 2))
[2018-08-30 13:04:59.024] ACCESS: Logout: Dominatium/(Shaheed Muslim)
[2018-08-30 13:04:59.026] GAME: Dominatium[DC]/(Shaheed Muslim) Dominatium[DC]/(Shaheed Muslim) is no longer owning mob Shaheed Muslim (Starboard Primary Hallway (143, 130, 2))
[2018-08-30 13:04:59.427] EMOTE: *no key*/(monkey (221)) scratches. (Virology (158, 100, 2))
[2018-08-30 13:04:59.804] ACCESS: Login: Dominatium from 94.180.188.249-2300613970 || BYOND v512.1448
[2018-08-30 13:04:59.804] ACCESS: Mob Login: Dominatium/(Shaheed Muslim) was assigned to a /mob/living/carbon/human
[2018-08-30 13:04:59.806] GAME: Dominatium/(Shaheed Muslim) Client Dominatium/(Shaheed Muslim) has taken ownership of mob Shaheed Muslim (Starboard Primary Hallway (143, 130, 2))
[2018-08-30 13:05:05.259] SAY: *no key*/(Nobody's Perfect) "I knew it, I should&#39;ve been a plastic surgeon." (Wizard's Den (24, 75, 1))
[2018-08-30 13:05:05.865] EMOTE: *no key*/(grey baby slime (632)) vibrates! (Xenobiology Lab (176, 93, 2))
[2018-08-30 13:05:12.236] ADMIN: Pandolphina/(Does-The-Gimmick) checked the player panel.
[2018-08-30 13:05:14.090] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Pandolphina/(Does-The-Gimmick): e h, is it cool if I deadmin?
[2018-08-30 13:05:15.245] EMOTE: *no key*/(mouse) squeaks. (Port Quarter Maintenance (110, 94, 2))
[2018-08-30 13:05:17.245] SAY: *no key*/(�Medibot) "Delicious!" (CentCom Transport Shuttle Dock (154, 73, 1))
[2018-08-30 13:05:19.590] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Pandolphina/(Does-The-Gimmick): im antag :P
[2018-08-30 13:05:24.770] ADMINPRIVATE: PM: Pandolphina/(Does-The-Gimmick)->Arrfur/(Wack Grandpap): Twas just a prank but yeah go deadmin
[2018-08-30 13:05:25.256] SAY: *no key*/(Nobody's Perfect) "Radar, put a mask on!" (Wizard's Den (24, 75, 1))
[2018-08-30 13:05:25.864] EMOTE: *no key*/(monkey (27)) scratches. (Virology (159, 99, 2))
[2018-08-30 13:05:25.867] EMOTE: *no key*/(monkey (219)) rolls. (Virology (157, 100, 2))
[2018-08-30 13:05:40.694] ADMINPRIVATE: PM: Pandolphina/(Does-The-Gimmick)->Arrfur/(Wack Grandpap): gEY nanites
[2018-08-30 13:05:47.246] SAY: *no key*/(�Medibot) "Radar, put a mask on!" (CentCom Transport Shuttle Dock (155, 73, 1))
[2018-08-30 13:05:49.255] SAY: *no key*/(Ian) "Woof!" (Head of Personnel's Office (103, 115, 2))
[2018-08-30 13:05:49.862] EMOTE: *no key*/(grey baby slime (632)) bounces in place. (Xenobiology Lab (176, 94, 2))
[2018-08-30 13:05:55.272] ADMINPRIVATE: PM: Arrfur/(Wack Grandpap)->Pandolphina/(Does-The-Gimmick): also this shaheed guy, he said he was gonna go HoS next round and grief, so just let him do it so he can get banned :dogkek:
[2018-08-30 13:05:59.287] SAY: *no key*/(Nobody's Perfect) "Radar, put a mask on!" (Wizard's Den (24, 75, 1))
[2018-08-30 13:06:00.151] GAME: *no key*/(Wack Grandpap) *no key*/(Wack Grandpap) is no longer owning mob Wack Grandpap (Research and Development (184, 122, 2))
[2018-08-30 13:06:00.152] ACCESS: Mob Login: Arrfur/(Wack Grandpap) was assigned to a /mob/living/carbon/human
[2018-08-30 13:06:00.153] GAME: Arrfur/(Wack Grandpap) Client Arrfur/(Wack Grandpap) has taken ownership of mob Wack Grandpap (Aft Maintenance (158, 76, 2))
[2018-08-30 13:06:05.192] ADMINPRIVATE: Ticket <A HREF='?_src_=holder;admin_token=714345150410823219776664722777995;ahelp=[0x2102a5b1];ahelp_action=ticket'>#4</A> resolved by <a href='?priv_msg=arrfur'>Arrfur</a>/(Wack Grandpap)
[2018-08-30 13:06:05.348] SAY: *no key*/(emergency Medibot) "What kind of medbay is this? Everyone&#39;s dropping like flies." (Unexplored Location (162, 105, 5))
[2018-08-30 13:06:07.354] EMOTE: *no key*/(Ian) chases its tail. (Head of Personnel's Office (103, 116, 2))
[2018-08-30 13:06:13.308] ADMIN: Arrfur deadmined themself.
[2018-08-30 13:06:16.848] ADMINPRIVATE: PM: Pandolphina/(Does-The-Gimmick)->Arrfur/(Wack Grandpap): Shaheed is great fun
[2018-08-30 13:06:21.971] EMOTE: *no key*/(grey baby slime (632)) vibrates! (Xenobiology Lab (175, 92, 2))
[2018-08-30 13:06:29.374] SAY: *no key*/(Hattori) "Radar, put a mask on!" (Holding Facility (108, 45, 1))
[2018-08-30 13:06:35.370] EMOTE: *no key*/(Ian) barks! (Head of Personnel's Office (103, 117, 2))
